song_id,song_name,song_duration,song_popularity,artist_id,album_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,album_release_date,album_popularity,Year,artist_genres,artist_popularity
2302lUwfZ4S4dVyPOCDFnQ,Sweet Dreams (Are Made Of This),293293,71,2VYQTNDsvvKN9wmU5W7xpj,6nCgYzfYRa3SPmL0AW8is1,92.698,audio_features,-5.267,1,0.0326,0.296,0.129,0.392,0.642,0.0048,0.486,1995-01-01,60,1995,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
1KQxH1Z1BiSo3MMukVpRfl,The Dope Show,226733,63,2VYQTNDsvvKN9wmU5W7xpj,69ACUmut0hbGOSonmU4kNS,134.962,audio_features,-7.801,0,0.0379,0.792,0.376,0.562,0.671,8.73e-06,0.000491,1998-09-14,61,1998,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
4ukiv6Rp5N4tQZSBT9JRLo,Rock Is Dead,189760,61,2VYQTNDsvvKN9wmU5W7xpj,69ACUmut0hbGOSonmU4kNS,101.174,audio_features,-6.531,0,0.038,0.404,0.358,0.509,0.91,8.78e-06,0.102,1998-09-14,61,1998,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
4h7KTxO9eS389M2qG3jm6O,Coma White,338200,58,2VYQTNDsvvKN9wmU5W7xpj,69ACUmut0hbGOSonmU4kNS,159.918,audio_features,-7.937,0,0.0324,0.267,0.0994,0.347,0.741,6.73e-06,0.115,1998-09-14,61,1998,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
1XLDwj2XXXNPOJvpvjHOas,I Don't Like The Drugs (But The Drugs Like Me),303466,55,2VYQTNDsvvKN9wmU5W7xpj,69ACUmut0hbGOSonmU4kNS,93.906,audio_features,-6.978,1,0.0384,0.886,0.534,0.564,0.834,0.00129,0.0,1998-09-14,61,1998,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
6pfdW2NouUI3ZnugM7r0G0,The Fight Song,175760,68,2VYQTNDsvvKN9wmU5W7xpj,3stFLIWyYH4a8u0bdxDopt,130.055,audio_features,-3.783,0,0.0939,0.212,0.0368,0.47,0.984,0.000133,0.000224,2000-11-11,62,2000,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
07YoPdPfhQ62iNztZvOlDY,Disposable Teens,181506,61,2VYQTNDsvvKN9wmU5W7xpj,3stFLIWyYH4a8u0bdxDopt,134.083,audio_features,-5.016,1,0.185,0.532,0.271,0.3,0.956,5.32e-05,0.0161,2000-11-11,62,2000,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
1x8sna2LV8WQ38NEtN5X46,The Nobodies,215426,62,2VYQTNDsvvKN9wmU5W7xpj,3stFLIWyYH4a8u0bdxDopt,150.072,audio_features,-5.219,1,0.0638,0.0447,0.271,0.431,0.823,4.6e-05,3.45e-05,2000-11-11,62,2000,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
3C84jaEdYxiq8LC4jwYqj6,This Is The New S**t,259666,61,2VYQTNDsvvKN9wmU5W7xpj,38FWu0ePBmlNQdpg6WiLld,178.113,audio_features,-6.084,1,0.1,0.114,0.647,0.566,0.869,0.000916,0.00346,2003-01-01,54,2003,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
4Ppy0KysTPcXyzyP5JiJDx,mOBSCENE,205720,57,2VYQTNDsvvKN9wmU5W7xpj,38FWu0ePBmlNQdpg6WiLld,130.086,audio_features,-4.008,1,0.0806,0.245,0.488,0.548,0.954,5.49e-05,0.000137,2003-01-01,54,2003,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
042Y7INHELtUGh8LRtl3X5,This Is Halloween,202333,60,2VYQTNDsvvKN9wmU5W7xpj,4Usx75m9IrKX0GBL8y6XZr,168.196,audio_features,-6.359,0,0.175,0.0943,0.331,0.484,0.95,0.118,7.3e-05,2008-01-01,56,2008,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",67
1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,213600,66,44NX2ffIYHr6D4n7RaZF7A,0RXzDyBEGd2EGQTmv8cxQa,146.338,audio_features,-7.139,1,0.0445,0.0429,0.955,0.568,0.714,0.174,0.0,2015-12-04,61,2015,"classic rock, folk, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",69
6pq7EtEDWgD5Sh02RJaXK7,La Chona,198920,71,014WIDx7H4BRCHB1faiisK,127PyrgkTjtB5HTFNlIG2Y,145.068,audio_features,-5.411,1,0.0399,0.359,0.965,0.84,0.713,0.0167,0.0,1995-06-20,60,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
50urwe1JN84PxSKsJ8yY2p,Mis Tres Animales,163191,69,014WIDx7H4BRCHB1faiisK,5poff6oDNapTa60LAq46O0,105.983,audio_features,-6.02,1,0.0432,0.38,0.969,0.877,0.688,0.296,0.0,1995-11-21,61,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
7hVGVarDgrC7FCOslZFcAo,El Borrego,198324,55,014WIDx7H4BRCHB1faiisK,5poff6oDNapTa60LAq46O0,206.102,audio_features,-10.036,1,0.0477,0.0645,0.965,0.692,0.455,0.466,0.0,1995-11-21,61,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
6WOJAgzKbqHxBmYsKqbiW5,Carrera Prohibida,145004,53,014WIDx7H4BRCHB1faiisK,5poff6oDNapTa60LAq46O0,105.634,audio_features,-7.541,1,0.0346,0.0739,0.971,0.875,0.616,0.421,0.0,1995-11-21,61,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
2COdLxvoBkZr3L6IFgKaSi,La Pista Secreta,178333,65,014WIDx7H4BRCHB1faiisK,0NnVLyoPXRp3hs8Gd3PHCZ,113.101,audio_features,-6.155,1,0.0447,0.338,0.939,0.801,0.719,0.176,0.0,1995-06-20,59,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
5q7Fuxm9jsbkui4OfsBvrG,Temporada En La Sierra,169853,58,014WIDx7H4BRCHB1faiisK,0NnVLyoPXRp3hs8Gd3PHCZ,206.183,audio_features,-6.106,1,0.0842,0.0776,0.88,0.653,0.596,0.109,0.0,1995-06-20,59,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
0puyjmma5eQMZJ8hi9DyTt,Clave Nueva,166253,57,014WIDx7H4BRCHB1faiisK,0NnVLyoPXRp3hs8Gd3PHCZ,203.013,audio_features,-6.095,1,0.0464,0.117,0.966,0.653,0.55,0.152,0.0,1995-06-20,59,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
6WjokN1zbNGTNsBkzBd9gd,Mundo De Amor,169440,60,014WIDx7H4BRCHB1faiisK,4j3lGLBvF4xIcIvRtavqUt,106.876,audio_features,-6.187,1,0.0282,0.12,0.645,0.719,0.495,0.405,0.0,1995-12-05,58,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
2dFhOP19RFP0GDg0gCBVST,Tus Verdades,155066,62,014WIDx7H4BRCHB1faiisK,4j3lGLBvF4xIcIvRtavqUt,205.538,audio_features,-6.384,1,0.0594,0.132,0.961,0.645,0.62,0.169,0.0,1995-12-05,58,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
7ou8urgcLm23xBQhGfKF1g,6 Pies Boca Abajo,185440,54,014WIDx7H4BRCHB1faiisK,4j3lGLBvF4xIcIvRtavqUt,111.62,audio_features,-6.53,1,0.0394,0.0736,0.872,0.754,0.668,0.0801,1.66e-06,1995-12-05,58,1995,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
6VFimaHK7Mv5GO5NrqGYu1,Amor Platónico,179506,76,014WIDx7H4BRCHB1faiisK,1RejCnEA2V94czIZo8uuhC,107.278,audio_features,-6.329,1,0.0334,0.0651,0.84,0.867,0.578,0.0548,1.48e-06,1998-06-30,70,1998,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
6mEp3WgXcjJw5yjG2C4GuH,Espejeando,183080,71,014WIDx7H4BRCHB1faiisK,1RejCnEA2V94czIZo8uuhC,140.23,audio_features,-5.834,1,0.057,0.278,0.97,0.822,0.699,0.0375,0.0221,1998-06-30,70,1998,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
50sTMaXwK2k8ZTgnLNuHhE,Las Heladas,164426,70,014WIDx7H4BRCHB1faiisK,1RejCnEA2V94czIZo8uuhC,106.711,audio_features,-6.041,1,0.0343,0.156,0.965,0.877,0.616,0.116,0.0,1998-06-30,70,1998,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
51FDXDr71U8e9D7Umn9V6r,Desde Que Te Amo,197013,56,014WIDx7H4BRCHB1faiisK,1RejCnEA2V94czIZo8uuhC,78.716,audio_features,-5.465,1,0.0267,0.0796,0.85,0.691,0.656,0.182,3.12e-06,1998-06-30,70,1998,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
59YF0TRYWRyS4O3taW5Wuc,El Heredero,206280,54,014WIDx7H4BRCHB1faiisK,64dZEFpVrF6TkL6G5nmYWh,112.145,audio_features,-4.992,1,0.0407,0.144,0.967,0.781,0.664,0.111,0.0,1998-11-17,47,1998,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
0a7sBtL1jJQebkeipgYlGV,El Centenario,160666,57,014WIDx7H4BRCHB1faiisK,4gUjslMa2K68I8MPNgrEck,185.667,audio_features,-11.486,1,0.135,0.123,0.967,0.561,0.405,0.369,0.0,1999-05-01,45,1999,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
587p8shYuTXUhThG3t9x60,El Amor Soñado,164466,76,014WIDx7H4BRCHB1faiisK,3g3iZ2Zpx2KvqOVV3VFYdd,142.975,audio_features,-5.082,1,0.0264,0.123,0.629,0.665,0.599,0.222,0.0,2000-11-01,68,2000,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
4GoBPGSNDWr9Sgi2Sc8xsj,Me Gusta Vivir De Noche,215680,71,014WIDx7H4BRCHB1faiisK,3g3iZ2Zpx2KvqOVV3VFYdd,119.709,audio_features,-6.003,1,0.0479,0.254,0.953,0.898,0.594,0.335,0.000822,2000-11-01,68,2000,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
1yxJIFPhP2EqnQ6oWJKbmP,Mis Tres Viejas,162840,71,014WIDx7H4BRCHB1faiisK,368bh2s0aVeChSmOHvmXxz,98.865,audio_features,-4.717,1,0.0343,0.116,0.968,0.92,0.629,0.523,0.0,2000-11-12,63,2000,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
33Kxt0fCaltxIuIOzM7hfs,Gripa Colombiana,185186,61,014WIDx7H4BRCHB1faiisK,368bh2s0aVeChSmOHvmXxz,97.962,audio_features,-4.381,1,0.0325,0.0902,0.965,0.845,0.621,0.59,0.0,2000-11-12,63,2000,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
64VeKDD6z3P2UnDl8nphc4,Cien Por Uno,225133,59,014WIDx7H4BRCHB1faiisK,368bh2s0aVeChSmOHvmXxz,105.416,audio_features,-4.635,1,0.0312,0.102,0.967,0.856,0.664,0.377,0.0,2000-11-12,63,2000,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
2kSIYlXbNK6JQ8F2n8TDLW,La Chica Sexy,224933,60,014WIDx7H4BRCHB1faiisK,5lgrTxeADbH5owlSV1tagK,139.708,audio_features,-5.104,1,0.0506,0.261,0.971,0.834,0.862,0.0838,0.0,2002-06-25,50,2002,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
0crJsMs5FmnMHvQG1itkc0,El Águila Blanca,140520,74,014WIDx7H4BRCHB1faiisK,4n0IYzVbxLFckUKpurk6kN,149.343,audio_features,-4.52,1,0.0457,0.0653,0.977,0.821,0.807,0.129,0.0,2003-05-20,63,2003,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
65PXVu64xyXCpKczg4K9Cz,El Centenario,156920,62,014WIDx7H4BRCHB1faiisK,4xxr8BlUMAKDdVRmDIyDjq,185.619,audio_features,-5.379,1,0.0901,0.146,0.968,0.507,0.569,0.384,0.0,2010-02-14,51,2010,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno",73
6u1yKoh00WaoSpNp46RzKF,Cumbersome,236973,65,2zsLaQhHFdQPdFXqG1nRmM,4IWy4QGftrQZLLvN6Dq4Lm,80.923,audio_features,-5.932,1,0.0358,0.238,0.339,0.543,0.79,0.00811,0.0,1995-09-05,56,1995,"alternative metal, post-grunge",45
0pvmUroOxa5sBu9wINCbI9,Water's Edge,230800,52,2zsLaQhHFdQPdFXqG1nRmM,4IWy4QGftrQZLLvN6Dq4Lm,118.604,audio_features,-7.236,0,0.0323,0.103,0.329,0.6,0.683,0.00121,0.0,1995-09-05,56,1995,"alternative metal, post-grunge",45
4oGTdOClZUxcM2H3UmXlwL,Ironic,225933,59,6ogn9necmbUdCppmNnGOdi,09AwlP99cHfKVNKv4FC8VW,85.341,audio_features,-7.57,1,0.0443,0.236,0.392,0.495,0.595,0.246,0.0,1995-06-09,56,1995,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
0Dw9z44gXhplDh5HCWZIxP,You Oughta Know,249200,58,6ogn9necmbUdCppmNnGOdi,09AwlP99cHfKVNKv4FC8VW,105.32,audio_features,-8.195,1,0.0557,0.736,0.43,0.66,0.831,0.204,0.0,1995-06-09,56,1995,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
3ArPxT1Wt0Yse6kBeCqGFe,Hand in My Pocket,221706,50,6ogn9necmbUdCppmNnGOdi,09AwlP99cHfKVNKv4FC8VW,92.276,audio_features,-9.836,1,0.0247,0.0966,0.705,0.656,0.588,0.0625,0.0017,1995-06-09,56,1995,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
36sZlJgvmP62qcEuAaV1uM,Head Over Feet,265040,48,6ogn9necmbUdCppmNnGOdi,09AwlP99cHfKVNKv4FC8VW,79.883,audio_features,-8.711,1,0.0685,0.181,0.423,0.421,0.78,0.016,0.0,1995-06-09,56,1995,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
3CVDronuSnhguSUguPoseM,Thank U,258773,68,6ogn9necmbUdCppmNnGOdi,2QXT4rGSfqjqfgpZ059yKp,92.094,audio_features,-5.764,1,0.0258,0.0887,0.566,0.672,0.616,0.379,2.73e-05,1998-10-16,58,1998,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
2LVxvGhl2U5p2ql2ujc6vZ,Hands Clean,269400,62,6ogn9necmbUdCppmNnGOdi,0kKfmdca8GY7bDWFWtY801,99.952,audio_features,-5.428,1,0.0299,0.504,0.52,0.513,0.82,0.00192,2.83e-06,2002-02-25,53,2002,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
7c1iI6dwdCpHGYT8DGEfab,Uninvited,276200,62,6ogn9necmbUdCppmNnGOdi,4N7LuZYpstQrtcHIoOKzqg,127.416,audio_features,-5.493,1,0.0313,0.094,0.193,0.38,0.538,0.0223,0.00487,2005-11-11,61,2005,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",65
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,257373,73,5N5RfI8FFXk4WQ8kkjE407,6errc1YD0IKeT3sudfomvO,110.367,audio_features,-5.548,1,0.029,0.0954,0.539,0.622,0.829,0.11,0.0,1995-01-01,62,1995,pop rock,51
4fxF8ljwryMZX5c9EKrLFE,Boombastic,249933,74,5EvFsr3kj42KNv97ZEnqij,40rtksAqnwebfPKWzSL6Iv,158.328,audio_features,-16.183,1,0.361,0.316,0.781,0.867,0.538,0.242,1.75e-05,1995-07-11,64,1995,"pop rap, reggae fusion",69
726KAdf3k8Ce8W95O38XNI,In The Summertime,238360,60,5EvFsr3kj42KNv97ZEnqij,40rtksAqnwebfPKWzSL6Iv,173.607,audio_features,-13.822,1,0.227,0.0497,0.962,0.734,0.684,0.253,0.0,1995-07-11,64,1995,"pop rap, reggae fusion",69
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,227600,81,5EvFsr3kj42KNv97ZEnqij,3MT88SSyxQGbqYXj4LVk3b,94.759,audio_features,-4.596,1,0.0713,0.313,0.654,0.853,0.606,0.0561,0.0,2000-08-08,74,2000,"pop rap, reggae fusion",69
7FDV5ELOJHCGLe52AnttEd,Angel,235133,78,5EvFsr3kj42KNv97ZEnqij,3MT88SSyxQGbqYXj4LVk3b,170.531,audio_features,-2.939,1,0.178,0.0406,0.807,0.74,0.766,0.116,0.0,2000-08-08,74,2000,"pop rap, reggae fusion",69
4u8IPU322yG7mNrqv89GGL,Hey Sexy Lady,199893,70,5EvFsr3kj42KNv97ZEnqij,4JYMeEAVnEVnJhXe1VZS2b,101.783,audio_features,-6.618,0,0.067,0.249,0.64,0.957,0.554,0.0052,0.00185,2002-10-29,60,2002,"pop rap, reggae fusion",69
0OaunKfsxkgBvPv68jBbmm,It Wasn't Me,227546,61,5EvFsr3kj42KNv97ZEnqij,04bMI1jl7CB82LkdeHXyEo,94.762,audio_features,-4.569,1,0.0642,0.327,0.667,0.852,0.604,0.0503,0.0,2008-01-01,51,2008,"pop rap, reggae fusion",69
1IyHPt3b6BrhdMwNyk0VM0,"Hey Man, Nice Shot - Remastered Version",314440,65,01WjpKiWVNurV5hjIadB8C,0UWwEb7weI9WdpxPzD9aqV,177.018,audio_features,-10.773,1,0.0339,0.319,0.305,0.48,0.588,0.00213,0.712,1995-04-11,54,1995,"alternative metal, alternative rock, grunge, industrial metal, nu metal, post-grunge",51
6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,363800,66,01WjpKiWVNurV5hjIadB8C,0PtuV98eVpJkCORoCH2uCu,98.986,audio_features,-8.042,1,0.0298,0.178,0.282,0.541,0.776,0.00147,0.000221,1999-08-24,56,1999,"alternative metal, alternative rock, grunge, industrial metal, nu metal, post-grunge",51
08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),167906,63,3XlIhgydjvC4EniPFZT20j,5JqF92VDewHtYXqueUHuyx,125.831,audio_features,-8.909,1,0.0319,0.0814,0.762,0.711,0.642,0.176,0.0,1995-01-01,53,1995,"contemporary country, country, country dawn, country road",54
5CQ1Pol5ud3mFBqAuCUE9o,Thinkin' About You,203693,51,3XlIhgydjvC4EniPFZT20j,5JqF92VDewHtYXqueUHuyx,91.621,audio_features,-9.121,1,0.0273,0.0518,0.639,0.614,0.543,0.551,2.48e-05,1995-01-01,53,1995,"contemporary country, country, country dawn, country road",54
4EJvW4NHAk7TrIeX44jjXF,She's In Love With The Boy,245786,54,3XlIhgydjvC4EniPFZT20j,3F3ssJx3jlQBOkD6EVM7Z1,125.0,audio_features,-4.914,1,0.031,0.125,0.765,0.753,0.822,0.518,1.72e-06,2008-01-01,43,2008,"contemporary country, country, country dawn, country road",54
6pb5BBnIM5IM7R1cqag6rE,Big Me,132840,69,7jy3rLJdDQY21OgRLCZ9sD,4EnNuo8fG7dMoxMefbApRY,130.97,audio_features,-10.419,1,0.0374,0.11,0.846,0.579,0.708,0.442,0.0,1995-07-04,64,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
2wO8aOvN1ogLy1N8XT1WJE,This Is a Call,233360,64,7jy3rLJdDQY21OgRLCZ9sD,4EnNuo8fG7dMoxMefbApRY,162.902,audio_features,-6.654,1,0.0638,0.183,0.326,0.261,0.964,0.00141,2.87e-05,1995-07-04,64,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
4LGKzrdEeBwR9UHCGlDT0W,I'll Stick Around,232533,63,7jy3rLJdDQY21OgRLCZ9sD,4EnNuo8fG7dMoxMefbApRY,133.963,audio_features,-6.687,1,0.0822,0.13,0.255,0.306,0.985,0.00254,0.626,1995-07-04,64,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
5XUpAb2zC8G404RPkwb09H,Alone + Easy Target,245666,55,7jy3rLJdDQY21OgRLCZ9sD,4EnNuo8fG7dMoxMefbApRY,131.586,audio_features,-7.27,1,0.107,0.109,0.137,0.226,0.978,0.00424,1.47e-06,1995-07-04,64,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
2styBKRBhlZwPl5geag8KJ,Good Grief,241226,53,7jy3rLJdDQY21OgRLCZ9sD,4EnNuo8fG7dMoxMefbApRY,191.822,audio_features,-7.413,1,0.0612,0.367,0.437,0.185,0.969,0.000141,0.0321,1995-07-04,64,1995,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,235293,79,7jy3rLJdDQY21OgRLCZ9sD,28q2N44ocJECgf8sbHEDfY,135.997,audio_features,-4.025,1,0.0408,0.262,0.537,0.465,0.919,1.83e-05,2.07e-05,1999-11-02,70,1999,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
2kh0u2d2YKQ7BCqeLPdHk6,Breakout,200800,64,7jy3rLJdDQY21OgRLCZ9sD,28q2N44ocJECgf8sbHEDfY,156.794,audio_features,-4.212,0,0.0522,0.124,0.427,0.421,0.938,5.18e-05,0.00291,1999-11-02,70,1999,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
7dIh8FF0EzYKS8STv3v4F4,Aurora,349680,58,7jy3rLJdDQY21OgRLCZ9sD,28q2N44ocJECgf8sbHEDfY,122.996,audio_features,-5.254,1,0.0313,0.238,0.278,0.586,0.858,0.00481,0.469,1999-11-02,70,1999,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
1vziI0NCJKrqKiG94COHBa,Stacked Actors,256440,56,7jy3rLJdDQY21OgRLCZ9sD,28q2N44ocJECgf8sbHEDfY,134.898,audio_features,-5.145,1,0.05,0.234,0.67,0.502,0.934,0.00203,0.00102,1999-11-02,70,1999,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
6tsojOQ5wHaIjKqIryLZK6,All My Life,263440,76,7jy3rLJdDQY21OgRLCZ9sD,1zQ6F8gMagKcPL4SoA80cx,167.719,audio_features,-5.703,1,0.0495,0.477,0.637,0.577,0.604,0.000218,0.000579,2002-10-22,68,2002,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
67vYdAAM3oGsEImCRfbtsF,Times Like These,265560,72,7jy3rLJdDQY21OgRLCZ9sD,1zQ6F8gMagKcPL4SoA80cx,144.581,audio_features,-3.793,0,0.0879,0.241,0.266,0.376,0.908,1.4e-05,1.4e-05,2002-10-22,68,2002,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
5FZxsHWIvUsmSK1IAvm2pp,Best of You,255626,79,7jy3rLJdDQY21OgRLCZ9sD,2eprpJCYbCbPZRKVGIEJxZ,130.198,audio_features,-5.119,0,0.0696,0.188,0.369,0.366,0.94,0.000769,9.42e-05,2005-06-14,69,2005,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
7x8dCjCr0x6x2lXKujYD34,The Pretender,269373,81,7jy3rLJdDQY21OgRLCZ9sD,3ilXDEG0xiajK8AbqboeJz,172.984,audio_features,-4.04,1,0.0431,0.028,0.365,0.433,0.959,0.000917,0.0,2007-09-25,71,2007,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
3QmesrvdbPjwf7i40nht1D,Everlong - Acoustic Version,250906,70,7jy3rLJdDQY21OgRLCZ9sD,1zCNrbPpz5OLSr6mSpPdKm,144.171,audio_features,-11.342,1,0.0349,0.106,0.547,0.643,0.344,0.909,0.0112,2009-11-03,67,2009,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
3KsatAMRt1a7iryhWt5I8U,Wheels,278213,66,7jy3rLJdDQY21OgRLCZ9sD,1zCNrbPpz5OLSr6mSpPdKm,161.994,audio_features,-4.709,1,0.0374,0.142,0.557,0.426,0.792,0.000495,5.1e-06,2009-11-03,67,2009,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
76Je5Wklky23mVoxiRszcN,Walk,255960,72,7jy3rLJdDQY21OgRLCZ9sD,5lnQLEUiVDkLbFJHXHQu9m,137.107,audio_features,-5.131,1,0.0516,0.289,0.194,0.234,0.865,3.62e-05,0.000532,2011-04-12,66,2011,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
2kN05N1AQQplsgFweFAqYb,These Days,298266,65,7jy3rLJdDQY21OgRLCZ9sD,5lnQLEUiVDkLbFJHXHQu9m,135.3,audio_features,-4.428,1,0.0304,0.205,0.215,0.531,0.664,0.000261,0.0,2011-04-12,66,2011,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75
0XgpiStoxq1IJncYlPrvZ5,Runnin',296266,67,7yk35uHNQclPXFGFoTU44w,05Qg48LlYGKYdeXrNGg00g,94.123,audio_features,-8.178,0,0.18,0.319,0.821,0.754,0.785,0.0287,0.00144,1995-01-01,59,1995,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",55
7sT3O2PXs1o12XnCKlv204,Drop,334466,56,7yk35uHNQclPXFGFoTU44w,05Qg48LlYGKYdeXrNGg00g,95.081,audio_features,-7.158,0,0.259,0.252,0.69,0.853,0.754,0.335,6.21e-06,1995-01-01,59,1995,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",55
0BVXmJ0LW75WTqu82nxkuM,Moment In Time,164026,53,7yk35uHNQclPXFGFoTU44w,05Qg48LlYGKYdeXrNGg00g,92.268,audio_features,-11.208,0,0.28,0.0561,0.479,0.825,0.477,0.0307,0.0,1995-01-01,59,1995,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",55
7y7aSSTiQfO0Ace4F7yxzE,You Were Meant For Me,254480,65,6FbDoZnMBTdhhhLuJBOOqP,3g9baRrkyeaxVVlKALv9Pr,111.873,audio_features,-7.928,1,0.0347,0.105,0.407,0.582,0.33,0.791,1.48e-06,1995-02-28,59,1995,"alaska indie, ectofolk, lilith, permanent wave, pop rock, singer-songwriter",54
0OH8dSQmKm2zjhqRPYsk1h,Who Will Save Your Soul,239293,61,6FbDoZnMBTdhhhLuJBOOqP,3g9baRrkyeaxVVlKALv9Pr,126.172,audio_features,-9.712,1,0.042,0.13,0.753,0.686,0.468,0.7,0.00101,1995-02-28,59,1995,"alaska indie, ectofolk, lilith, permanent wave, pop rock, singer-songwriter",54
2LflDhyBXVNrfmHxAayS3K,Foolish Games,340666,58,6FbDoZnMBTdhhhLuJBOOqP,3g9baRrkyeaxVVlKALv9Pr,131.397,audio_features,-16.457,1,0.0374,0.0948,0.178,0.296,0.0724,0.945,0.000334,1995-02-28,59,1995,"alaska indie, ectofolk, lilith, permanent wave, pop rock, singer-songwriter",54
615auKcis6sGDrHk6UTeog,Hands,235000,56,6FbDoZnMBTdhhhLuJBOOqP,6H5fEtBshFd291nOIy09ef,127.219,audio_features,-10.176,0,0.0292,0.082,0.319,0.643,0.495,0.421,0.00123,1998-11-17,47,1998,"alaska indie, ectofolk, lilith, permanent wave, pop rock, singer-songwriter",54
